-0.0115051	0.220598	0	-0.483729	0.288675
-0.00959121	0.204156	0	-0.486436	0.288675
-0.0078513	0.187192	0	-0.488897	0.288675
-0.00628539	0.169706	0	-0.491111	0.288675
-0.00489347	0.151698	0	-0.49308	0.288675
-0.00367554	0.133168	0	-0.494802	0.288675
-0.0026316	0.114116	0	-0.496278	0.288675
-0.00176165	0.0945419	0	-0.497509	0.288675
-0.00106569	0.074446	0	-0.498493	0.288675
-0.000543719	0.0538282	0	-0.499231	0.288675
-0.000195739	0.0326884	0	-0.499723	0.288675
-2.17488e-05	0.0110266	0	-0.499969	0.288675
0	-0.0110266	2.17488e-05	-0.499985	0.288648
0	-0.0326884	0.000195739	-0.499862	0.288435
0	-0.0538282	0.000543719	-0.499616	0.288009
0	-0.074446	0.00106569	-0.499246	0.28737
0	-0.0945419	0.00176165	-0.498754	0.286518
0	-0.114116	0.0026316	-0.498139	0.285452
0	-0.133168	0.00367554	-0.497401	0.284174
0	-0.151698	0.00489347	-0.49654	0.282682
0	-0.169706	0.00628539	-0.495556	0.280977
0	-0.187192	0.0078513	-0.494448	0.279059
0	-0.204156	0.00959121	-0.493218	0.276928
0	-0.220598	0.0115051	-0.491865	0.274584
0	-0.236518	0.013593	-0.490388	0.272027
0	-0.251916	0.0158549	-0.488789	0.269257
0	-0.266792	0.0182907	-0.487067	0.266274
0	-0.281146	0.0209006	-0.485221	0.263077
0	-0.294979	0.0236844	-0.483253	0.259668
0	-0.308289	0.0266422	-0.481161	0.256045
0	-0.321077	0.0297741	-0.478947	0.25221
0	-0.333343	0.0330799	-0.476609	0.248161
0	-0.345088	0.0365597	-0.474148	0.243899
0	-0.35631	0.0402135	-0.471565	0.239424
0	-0.36701	0.0440413	-0.468858	0.234736
0	-0.377189	0.048043	-0.466028	0.229835
0	-0.386845	0.0522188	-0.463076	0.22472
0	-0.39598	0.0565685	-0.46	0.219393
0	-0.404592	0.0610923	-0.456801	0.213853
0	-0.412683	0.06579	-0.453479	0.208099
0	-0.420251	0.0706617	-0.450035	0.202133
0	-0.427298	0.0757075	-0.446467	0.195953
0	-0.433823	0.0809272	-0.442776	0.18956
0	-0.439825	0.0863209	-0.438962	0.182954
0	-0.445306	0.0918885	-0.435025	0.176135
0	-0.450265	0.0976302	-0.430965	0.169103
0	-0.454701	0.103546	-0.426782	0.161858
0	-0.458616	0.109636	-0.422476	0.1544
0	-0.462009	0.115899	-0.418047	0.146728
0	-0.46488	0.122337	-0.413495	0.138844
0	-0.467229	0.128948	-0.40882	0.130746
0	-0.469056	0.135734	-0.404022	0.122436
0	-0.470361	0.142694	-0.3991	0.113912
0	-0.471144	0.149827	-0.394056	0.105175
0	-0.471405	0.157135	-0.388889	0.096225
0	-0.471144	0.164616	-0.383599	0.087062
0	-0.470361	0.172272	-0.378185	0.0776859
0	-0.469056	0.180102	-0.372649	0.0680967
0	-0.467229	0.188105	-0.36699	0.0582944
0	-0.46488	0.196283	-0.361207	0.048279
0	-0.462009	0.204634	-0.355302	0.0380505
0	-0.458616	0.21316	-0.349273	0.0276089
0	-0.454701	0.221859	-0.343122	0.0169543
0	-0.450265	0.230733	-0.336847	0.00608648
0	-0.445306	0.23978	-0.33045	-0.00499438
0	-0.439825	0.249002	-0.323929	-0.0162883
0	-0.433823	0.258397	-0.317286	-0.0277954
0	-0.427298	0.267967	-0.310519	-0.0395155
0	-0.420251	0.27771	-0.303629	-0.0514488
0	-0.412683	0.287627	-0.296617	-0.0635951
0	-0.404592	0.297719	-0.289481	-0.0759545
0	-0.39598	0.307984	-0.282222	-0.088527
0	-0.386845	0.318424	-0.27484	-0.101313
0	-0.377189	0.329037	-0.267336	-0.114311
0	-0.36701	0.339824	-0.259708	-0.127523
0	-0.35631	0.350786	-0.251957	-0.140948
0	-0.345283	0.361725	-0.244152	-0.154466
0	-0.334409	0.372165	-0.236463	-0.167785
0	-0.323709	0.382082	-0.228897	-0.18089
0	-0.313182	0.391478	-0.221453	-0.193782
0	-0.30283	0.400351	-0.214133	-0.206461
0	-0.292651	0.408703	-0.206936	-0.218927
0	-0.282647	0.416532	-0.199862	-0.23118
0	-0.272817	0.42384	-0.19291	-0.24322
0	-0.26316	0.430626	-0.186082	-0.255046
0	-0.253678	0.436889	-0.179377	-0.26666
0	-0.244369	0.442631	-0.172795	-0.27806
0	-0.235235	0.447851	-0.166336	-0.289248
0	-0.226274	0.452548	-0.16	-0.300222
0	-0.217488	0.456724	-0.153787	-0.310983
0	-0.208875	0.460378	-0.147697	-0.321532
0	-0.200437	0.46351	-0.14173	-0.331867
0	-0.192172	0.46612	-0.135886	-0.341988
0	-0.184082	0.468207	-0.130165	-0.351897
0	-0.176165	0.469773	-0.124567	-0.361593
0	-0.168422	0.470817	-0.119093	-0.371076
0	-0.160854	0.471339	-0.113741	-0.380345
0	-0.153459	0.471339	-0.108512	-0.389402
0	-0.146239	0.470817	-0.103406	-0.398245
0	-0.139192	0.469773	-0.0984237	-0.406875
0	-0.132319	0.468207	-0.093564	-0.415293
0	-0.125621	0.46612	-0.0888274	-0.423497
0	-0.119096	0.46351	-0.0842138	-0.431488
0	-0.112746	0.460378	-0.0797232	-0.439266
0	-0.106569	0.456724	-0.0753556	-0.44683
0	-0.100566	0.452548	-0.0711111	-0.454182
0	-0.0947376	0.447851	-0.0669896	-0.461321
0	-0.0890829	0.442631	-0.0629912	-0.468246
0	-0.0836023	0.436889	-0.0591157	-0.474959
0	-0.0782956	0.430626	-0.0553633	-0.481458
0	-0.0731629	0.42384	-0.0517339	-0.487744
0	-0.0682041	0.416532	-0.0482276	-0.493818
0	-0.0634194	0.408703	-0.0448443	-0.499678
0	-0.0588087	0.400351	-0.041584	-0.505325
0	-0.0543719	0.391478	-0.0384468	-0.510759
0	-0.0501092	0.382082	-0.0354325	-0.515979
0	-0.0460204	0.372165	-0.0325413	-0.520987
0	-0.0421056	0.361725	-0.0297732	-0.525782
0	-0.0383648	0.350764	-0.027128	-0.530363
0	-0.034798	0.339281	-0.0246059	-0.534732
0	-0.0314052	0.327275	-0.0222068	-0.538887
0	-0.0281864	0.314748	-0.0199308	-0.542829
0	-0.0251416	0.301699	-0.0177778	-0.546558
0	-0.0222707	0.288128	-0.0157478	-0.550074
0	-0.0195739	0.274034	-0.0138408	-0.553377
0	-0.017051	0.259419	-0.0120569	-0.556467
0	-0.0147022	0.244282	-0.010396	-0.559344
